Id,Creation Time,Tags,model,n_points,n_nodes,n_edges,n_isolated,DP_tol,clustering_alg,min_samples,metric,"V 1,2","V 3,4",V 5,max_distance,max_angle,pruning,merge_stops,merge_stops_speed,success,NaN,covered,Mean,Median,Std,test_data/n_trajectories,algorithm,Running Time
MAR-74,2023-10-28 20:19:14,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1232,3029,7,10,HDBSCAN,6,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7513297872340425,0.17553191489361702,0.8625366009913618,535.5776829660774,132.1267371090447,1472.7830756498995,752,,347.177
MAR-73,2023-10-28 19:42:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1642,4020,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,0.1,10,45,1,true,2,0.7353723404255319,0.15425531914893617,0.8683590866828579,1306.5667572788122,148.062549858788,3615.694429557312,752,,566.502
MAR-72,2023-10-28 19:37:50,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,612,1505,4,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7646276595744681,0.19148936170212766,0.8361988342828538,605.7222136445458,143.6919747733027,1587.5447388960463,752,,258.703
MAR-71,2023-10-28 19:33:02,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,814,2038,7,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7566489361702128,0.18351063829787234,0.8368353669167393,600.8934302904679,145.95855786832848,1573.0396686116392,752,,287.738
MAR-70,2023-10-28 19:27:24,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1233,3035,7,10,HDBSCAN,6,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7433510638297872,0.16888297872340424,0.8585347665899097,928.1968280894697,145.2417680315611,2929.0373284082357,752,,337.755
MAR-69,2023-10-28 19:20:12,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1658,4076,9,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0,10,45,1,true,2,0.7127659574468085,0.14893617021276595,0.8673814770739814,1351.8238706136929,151.13046280515374,3639.750553971399,752,,432.015
MAR-68,2023-10-28 19:13:40,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,535,1539,6,10,HDBSCAN,10,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.75,0.19946808510638298,0.8220371497849476,757.0455368265183,155.73573640238735,2183.389962154112,752,,280.167
MAR-67,2023-10-28 19:09:10,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,609,1777,5,10,HDBSCAN,9,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.7925531914893617,0.17287234042553193,0.8293672072259125,635.759138028913,148.80018481259606,1502.4049880133311,752,,270.465
MAR-66,2023-10-28 19:04:19,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,721,2193,6,10,HDBSCAN,8,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.7898936170212766,0.16888297872340424,0.8439301164127064,706.6426867218773,143.3363902716979,1965.821464661041,752,,290.988
MAR-65,2023-10-28 18:58:55,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,868,2641,6,10,HDBSCAN,7,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8058510638297872,0.15425531914893617,0.852288626572348,582.6541464972729,132.7677972973092,1477.7350450908818,752,,323.659
MAR-64,2023-10-28 18:53:04,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1055,3282,7,10,HDBSCAN,6,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8058510638297872,0.1595744680851064,0.8550640705526723,567.0246153596931,127.2407094645945,1465.4007080003514,752,,330.677
MAR-63,2023-10-28 18:38:22,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1420,4631,5,10,HDBSCAN,5,mahalanobis,1.0,1.0E-4,1.0E-4,10,45,1,true,2,0.8218085106382979,0.13164893617021275,0.8689176493000883,710.4977043136903,122.81295786616488,2093.429579320023,752,,860.548
MAR-62,2023-10-28 18:29:07,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,549,1374,5,10,HDBSCAN,10,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.6875,0.24601063829787234,0.8294784186378478,718.5336590983901,169.8784882376999,1934.4371595962405,752,,554.644
MAR-61,2023-10-28 18:19:26,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,635,1615,6,10,HDBSCAN,9,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.7007978723404256,0.22340425531914893,0.8289534438397728,868.6412622176555,182.4133899187382,2363.238432652076,752,,581.033
MAR-60,2023-10-28 18:12:40,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,750,1910,6,10,HDBSCAN,8,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.7353723404255319,0.2127659574468085,0.8416486623088414,579.1298949428948,151.67632863154813,1501.3172166699599,752,,405.938
MAR-59,2023-10-28 18:07:28,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,895,2310,6,10,HDBSCAN,7,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.800531914893617,0.15159574468085107,0.8441448932392545,626.9933231432542,135.25408890781694,1740.404766067672,752,,312.003
MAR-58,2023-10-28 18:01:25,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1117,2867,6,10,HDBSCAN,6,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.8085106382978723,0.1449468085106383,0.8565233970493268,554.1792890701988,130.4634170797737,1596.8071117470154,752,,341.946
MAR-57,2023-10-28 17:54:05,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1457,3850,6,10,HDBSCAN,5,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.8231382978723404,0.11835106382978723,0.8728030624548571,557.5875672636059,122.76431746042327,1535.9077534341807,752,,440.405
MAR-56,2023-10-28 17:49:56,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,513,1089,27,10,HDBSCAN,10,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.7686170212765957,0.20212765957446807,0.8094623763256983,480.4539408694965,124.21054755228059,1197.9058410597402,752,,248.935
MAR-55,2023-10-28 17:45:41,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,593,1272,31,10,HDBSCAN,9,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.7300531914893617,0.21675531914893617,0.8107243045712008,637.2256741080831,126.18182756755769,2256.8374332168655,752,,254.396
MAR-54,2023-10-28 17:40:58,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,689,1548,34,10,HDBSCAN,8,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.7180851063829787,0.2047872340425532,0.8260815430263815,461.2549206753025,128.48091015738555,1096.7623469622933,752,,282.653
MAR-53,2023-10-28 17:36:01,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,853,1943,32,10,HDBSCAN,7,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.7273936170212766,0.18351063829787234,0.8308948277660969,631.7310134019604,128.62141460425178,2125.9383697410894,752,,296.695
MAR-52,2023-10-28 17:30:42,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1073,2488,30,10,HDBSCAN,6,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.7353723404255319,0.17287234042553193,0.8429384721708226,486.53828443323505,116.20374429608977,1288.629737672268,752,,319.014
MAR-51,2023-10-28 17:21:53,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1477,3487,43,10,HDBSCAN,5,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.738031914893617,0.15159574468085107,0.8425509194591736,879.1223741005978,128.59018000679248,2827.077304033858,752,,528.635
MAR-50,2023-10-28 17:17:55,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,499,900,88,10,HDBSCAN,10,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.6662234042553191,0.2566489361702128,0.7839258175963916,712.838982152792,151.62966185867444,1673.479871465711,752,,238.22
MAR-49,2023-10-28 17:13:52,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,562,1068,96,10,HDBSCAN,9,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.6875,0.23537234042553193,0.7905636549777459,594.2488455579692,132.3808626593059,1342.361492632637,752,,243.182
MAR-48,2023-10-28 17:09:35,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,668,1331,106,10,HDBSCAN,8,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.6595744680851063,0.22606382978723405,0.7968191496321697,735.620094769922,129.19304502727957,1720.471976312802,752,,256.324
MAR-47,2023-10-28 17:04:47,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,814,1676,120,10,HDBSCAN,7,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.7167553191489362,0.21675531914893617,0.8003030512191097,562.2687922262986,113.01602751498012,1567.602272838685,752,,288.175
MAR-46,2023-10-28 16:59:52,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1033,2141,140,10,HDBSCAN,6,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.7087765957446809,0.1981382978723404,0.8261457359971848,864.8082764465829,127.06811449288699,2321.4217055193376,752,,294.734
MAR-45,2023-10-28 16:52:44,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1447,3070,190,10,HDBSCAN,5,mahalanobis,1.0,1.0,1.0E-4,10,45,1,true,2,0.6901595744680851,0.19946808510638298,0.8380342868349316,850.071126900178,123.86016291567813,2470.855193106883,752,,407.115
MAR-44,2023-10-28 16:42:10,"[""Stavanger"",""April 22""]",202204_waypoints_DP10_HDBSCAN25_stavanger_500k_UTM,448382,188,398,5,10,HDBSCAN,25,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7007978723404256,0.2526595744680851,0.7867220157378638,804.0886289131876,262.93621622550825,1603.1877460010062,752,,210.67
MAR-43,2023-10-28 16:38:35,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN20_stavanger_500k_UTM,448382,228,480,6,10,HDBSCAN,20,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6569148936170213,0.26595744680851063,0.7884640303731201,736.0885668854813,216.9252180869987,1580.0873678897856,752,,214.671
MAR-42,2023-10-28 16:05:00,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN17_stavanger_500k_UTM,448382,273,599,5,10,HDBSCAN,17,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6968085106382979,0.23537234042553193,0.8133079188167214,700.6273152498402,204.14246150683888,1456.2738548632628,752,,194.661
MAR-41,2023-10-28 15:21:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_500k_UTM,448382,312,691,3,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7672872340425532,0.20611702127659576,0.796259668883666,621.5234464051488,159.7517256250631,1419.9194551232656,752,,189.584
MAR-40,2023-10-28 14:26:51,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN14_stavanger_500k_UTM,448382,345,758,5,10,HDBSCAN,14,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7420212765957447,0.21409574468085107,0.7928618358320759,582.6647946295855,160.62598498985082,1362.1807325853524,752,,162.896
MAR-39,2023-10-28 13:20:41,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN13_stavanger_500k_UTM,448382,378,861,4,10,HDBSCAN,13,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7473404255319149,0.20611702127659576,0.815786506973904,566.3539039543248,156.01980174636512,1294.956134898763,752,,176.53
MAR-38,2023-10-28 12:51:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN12_stavanger_500k_UTM,448382,432,1014,4,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.773936170212766,0.18882978723404256,0.8206407955975032,415.687119269473,144.87427102787913,870.5773914862331,752,,191.523
MAR-37,2023-10-28 12:47:03,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN11_stavanger_500k_UTM,448382,484,1127,4,10,HDBSCAN,11,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7805851063829787,0.1875,0.8314253924306387,523.6867937850197,150.39397571553596,1276.5267160860628,752,,246.072
MAR-36,2023-10-28 12:42:50,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_500k_UTM,448382,548,1290,2,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.788563829787234,0.1848404255319149,0.8312646519850843,489.8952122806484,149.93060805057485,1143.8107980661468,752,,252.434
MAR-35,2023-10-28 12:38:18,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN9_stavanger_500k_UTM,448382,621,1484,2,10,HDBSCAN,9,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7872340425531915,0.1702127659574468,0.8371788006858341,500.73658281029515,143.8635603340272,1243.5513026534036,752,,271.748
MAR-34,2023-10-28 12:31:56,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN8_stavanger_500k_UTM,448382,742,1780,5,10,HDBSCAN,8,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7819148936170213,0.1675531914893617,0.8405632872778168,465.7076014118613,130.22319597462632,1231.8091078575512,752,,381.676
MAR-33,2023-10-28 12:22:55,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_500k_UTM,448382,867,2122,6,10,HDBSCAN,7,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7925531914893617,0.15425531914893617,0.8375549448942272,529.5274541341375,136.5553576173201,1397.8068454520803,752,,496.245
MAR-31,2023-10-28 11:58:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN6_stavanger_500k_UTM,448382,1117,2728,4,10,HDBSCAN,6,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.800531914893617,0.1502659574468085,0.8574793841935516,432.2520569199646,124.65221521691028,1177.1423775477522,752,,705.378
MAR-30,2023-10-28 11:40:05,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN5_stavanger_500k_UTM,448382,1512,3665,4,10,HDBSCAN,5,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7686170212765957,0.1449468085106383,0.8695565459718484,706.1395814296297,128.54919405123923,2223.0263776583733,752,,1084.027
MAR-29,2023-10-28 11:29:08,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN4_stavanger_500k_UTM,448382,2190,5395,10,10,HDBSCAN,4,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6675531914893617,0.15159574468085107,0.8735281696178406,1181.9218812792303,148.31706776459902,3330.476806115028,752,,656.607
MAR-28,2023-10-28 11:11:01,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM,1794132,930,3564,6,10,HDBSCAN,15,mahalanobis,1.0,0.001,1.0E-4,10,45,1,true,2,0.8590425531914894,0.125,0.8641131778252079,672.2304526085109,126.10111573613254,2801.6458581683223,752,,0.889
MAR-27,2023-10-28 10:54:03,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM,1794132,910,3189,27,10,HDBSCAN,15,mahalanobis,1.0,0.1,1.0E-4,10,45,1,true,2,0.8018617021276596,0.1702127659574468,0.8536848557794124,527.5601641810656,118.55573755928849,1627.5092441476345,752,,1.148
MAR-26,2023-10-28 10:21:09,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN12_stavanger_2M_UTM,1794132,1212,4506,8,10,HDBSCAN,12,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7726063829787234,0.1595744680851064,0.8612770347440845,544.110878603193,139.52116452308704,1496.9579531159495,752,,1.664
MAR-24,2023-10-27 23:35:47,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN7_stavanger_2M_UTM,1794132,2665,9804,20,10,HDBSCAN,7,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7327127659574468,0.1595744680851064,0.893658264705025,806.0998776214464,129.70355381838533,2583.477121520487,752,,0.897
MAR-23,2023-10-27 21:49:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN10_stavanger_2M_UTM,1794132,1588,5944,6,10,HDBSCAN,10,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8856382978723404,0.10505319148936171,0.8750505810069615,313.74969674309375,108.54059504221176,661.8854966158614,752,,0.947
MAR-22,2023-10-27 19:55:23,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN25_stavanger_2M_UTM,1794132,533,1781,9,10,HDBSCAN,25,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.6968085106382979,0.2074468085106383,0.8316976576919942,621.1495603300772,168.93657366010626,1322.873181395405,752,,0.937
MAR-21,2023-10-27 19:35:43,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN20_stavanger_2M_UTM,1794132,682,2405,8,10,HDBSCAN,20,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.7087765957446809,0.1901595744680851,0.8416699947114116,533.505121729323,151.76047425003276,1158.2629723284003,752,,0.959
MAR-20,2023-10-27 19:05:46,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM_0,1794132,1037,3973,5,10,HDBSCAN,15,mahalanobis,1.0,0.01,0.001,10,45,1,true,2,0.8563829787234043,0.12367021276595745,0.8638739511925704,509.16036121004515,124.62688008160814,1527.1287439681842,752,,0.896
MAR-19,2023-10-27 18:52:38,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM_1,1794132,803,2983,6,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-5,10,45,1,true,2,0.7579787234042553,0.1768617021276596,0.8704574668501537,493.51057655381896,150.03879381570863,1015.8975096366812,752,,0.863
MAR-18,2023-10-27 18:39:53,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM_2,1794132,761,3390,8,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-6,10,45,1,true,2,0.8085106382978723,0.15558510638297873,0.86539834635311,619.2252227538553,159.68279290894574,1299.492212511157,752,,0.838
MAR-17,2023-10-27 18:25:39,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM_4,1794132,812,5223,9,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-7,10,45,1,true,2,0.7686170212765957,0.17952127659574468,0.8426727343674704,571.237575401501,166.54454264114858,1147.4511990489873,752,,0.814
MAR-16,2023-10-27 17:14:59,"[""April 22"",""Stavanger""]",202204_waypoints_DP10_HDBSCAN15_stavanger_2M_UTM_3,1794132,933,3489,4,10,HDBSCAN,15,mahalanobis,1.0,0.01,1.0E-4,10,45,1,true,2,0.8470744680851063,0.13297872340425532,0.863488494547835,444.3271368637557,125.23575241494835,1035.3258262576242,752,,0.825
